,Rank 1950-2022,Supplier,Year,Value
7511,114.0,Panama,2004,0.0
7512,115.0,Cote d'Ivoire,2004,0.0
7513,116.0,Eritrea,2004,0.0
7514,117.0,Guyana,2004,0.0
7515,118.0,Bahrain,2004,0.0
7516,119.0,Cambodia,2004,0.0
7517,120.0,Bangladesh,2004,0.0
7518,121.0,Zambia,2004,0.0
7519,122.0,Mozambique,2004,0.0
7520,123.0,FMLN (El Salvador)*,2004,0.0
7521,124.0,Gabon,2004,0.0
7522,125.0,Malawi,2004,0.0
7523,126.0,Libya HoR*,2004,0.0
7524,127.0,Guatemala,2004,0.0
7525,128.0,Mujahedin (Afghanistan)*,2004,0.0
7526,129.0,Seychelles,2004,0.0
7527,130.0,Luxembourg,2004,0.0
7528,131.0,European Union**,2004,0.0
7529,132.0,Niger,2004,0.0
7530,133.0,Albania,2004,0.0
7531,134.0,Bahamas,2004,0.0
7532,135.0,United Nations**,2004,0.0
7533,,Others,2004,0.0
7534,,Total,2004,21181.0
7535,1.0,United States,2005,6766.0
7536,2.0,Soviet Union,2005,0.0
7537,3.0,Russia,2005,5129.0
7538,4.0,United Kingdom,2005,1001.0
7539,5.0,France,2005,1664.0
7540,6.0,Germany,2005,2086.0
7541,7.0,China,2005,337.0
7542,8.0,Italy,2005,830.0
7543,9.0,Czechoslovakia,2005,0.0
7544,10.0,Netherlands,2005,504.0
7545,11.0,Israel,2005,476.0
7546,12.0,Switzerland,2005,266.0
7547,13.0,Spain,2005,113.0
7548,14.0,Sweden,2005,531.0
7549,15.0,Canada,2005,218.0
7550,16.0,Ukraine,2005,288.0
7551,17.0,Poland,2005,18.0
7552,18.0,South Korea,2005,109.0
7553,19.0,Norway,2005,6.0
7554,20.0,Brazil,2005,1.0
7555,21.0,Australia,2005,49.0
7556,22.0,Belarus,2005,53.0
7557,23.0,Turkiye,2005,23.0
7558,24.0,South Africa,2005,35.0
7559,25.0,North Korea,2005,20.0
7560,26.0,Belgium,2005,160.0
7561,27.0,Czechia,2005,70.0
7562,28.0,Finland,2005,38.0
7563,29.0,Japan,2005,0.0
7564,30.0,Austria,2005,3.0
7565,31.0,Denmark,2005,0.0
7566,32.0,Yugoslavia,2005,0.0
7567,33.0,Libya,2005,113.0
7568,34.0,UAE,2005,11.0
7569,35.0,Jordan,2005,22.0
7570,36.0,Romania,2005,3.0
7571,37.0,Uzbekistan,2005,4.0
7572,38.0,Singapore,2005,0.0
7573,39.0,Egypt,2005,0.0
7574,40.0,unknown supplier(s),2005,49.0
7575,41.0,Bulgaria,2005,87.0
7576,42.0,Iran,2005,2.0
7577,43.0,Slovakia,2005,0.0
7578,44.0,East Germany (GDR),2005,0.0
7579,45.0,India,2005,19.0
7580,46.0,Portugal,2005,0.0
7581,47.0,Indonesia,2005,9.0
7582,48.0,Moldova,2005,18.0
7583,49.0,Syria,2005,0.0
7584,50.0,Ireland,2005,24.0
7585,51.0,Hungary,2005,82.0
7586,52.0,Serbia,2005,0.0
7587,53.0,Pakistan,2005,24.0
7588,54.0,Taiwan,2005,0.0
7589,55.0,Kazakhstan,2005,0.0
7590,56.0,Iraq,2005,0.0
7591,57.0,Greece,2005,13.0
7592,58.0,Kyrgyzstan,2005,0.0
7593,59.0,Georgia,2005,0.0
7594,60.0,Montenegro,2005,0.0
7595,61.0,New Zealand,2005,0.0
7596,62.0,Chile,2005,0.0
7597,63.0,Saudi Arabia,2005,0.0
7598,64.0,Kuwait,2005,0.0
7599,65.0,Argentina,2005,0.0
7600,66.0,Ethiopia,2005,0.0
7601,67.0,Thailand,2005,0.0
7602,68.0,Nicaragua,2005,0.0
7603,69.0,Lithuania,2005,0.0
7604,70.0,Venezuela,2005,0.0
7605,71.0,Qatar,2005,0.0
7606,72.0,Peru,2005,0.0
7607,73.0,Malaysia,2005,0.0
7608,74.0,South Yemen,2005,0.0
7609,75.0,Lebanon,2005,0.0
7610,76.0,Slovenia,2005,0.0
7611,77.0,Cuba,2005,0.0
7612,78.0,Viet Nam,2005,0.0
7613,79.0,Brunei,2005,0.0
7614,80.0,Morocco,2005,0.0
7615,81.0,Cyprus,2005,0.0
7616,82.0,North Macedonia,2005,0.0
7617,83.0,Colombia,2005,0.0
7618,84.0,Bosnia-Herzegovina,2005,0.0
7619,85.0,Ghana,2005,19.0
7620,86.0,DR Congo,2005,0.0
7621,87.0,Chad,2005,0.0
7622,88.0,Oman,2005,1.0
7623,89.0,Latvia,2005,0.0
7624,90.0,Aruba,2005,0.0
7625,91.0,Sudan,2005,0.0
7626,92.0,Malta,2005,0.0
7627,93.0,Estonia,2005,0.0
7628,94.0,Algeria,2005,0.0
7629,95.0,Kenya,2005,0.0
7630,96.0,Nigeria,2005,0.0
7631,97.0,Fiji,2005,0.0
7632,98.0,Croatia,2005,0.0
7633,99.0,Ecuador,2005,0.0
7634,100.0,Sri Lanka,2005,0.0
7635,101.0,Uruguay,2005,0.0
7636,102.0,Iceland,2005,0.0
7637,103.0,Zimbabwe,2005,0.0
7638,104.0,Mexico,2005,0.0
7639,105.0,Philippines,2005,0.0
7640,106.0,Angola,2005,0.0
7641,107.0,Armenia,2005,0.0
7642,108.0,Uganda,2005,0.0
7643,109.0,South Vietnam,2005,0.0
7644,110.0,Dominican Republic,2005,0.0
7645,111.0,North Yemen,2005,0.0
7646,112.0,Senegal,2005,0.0
7647,113.0,Costa Rica,2005,0.0
7648,114.0,Panama,2005,0.0
7649,115.0,Cote d'Ivoire,2005,0.0
7650,116.0,Eritrea,2005,0.0
7651,117.0,Guyana,2005,0.0
7652,118.0,Bahrain,2005,0.0
7653,119.0,Cambodia,2005,0.0
7654,120.0,Bangladesh,2005,0.0
7655,121.0,Zambia,2005,0.0
7656,122.0,Mozambique,2005,0.0
7657,123.0,FMLN (El Salvador)*,2005,0.0
7658,124.0,Gabon,2005,0.0
7659,125.0,Malawi,2005,0.0
7660,126.0,Libya HoR*,2005,0.0
7661,127.0,Guatemala,2005,0.0
7662,128.0,Mujahedin (Afghanistan)*,2005,0.0
7663,129.0,Seychelles,2005,0.0
7664,130.0,Luxembourg,2005,0.0
7665,131.0,European Union**,2005,0.0
7666,132.0,Niger,2005,0.0
7667,133.0,Albania,2005,0.0
7668,134.0,Bahamas,2005,0.0
7669,135.0,United Nations**,2005,0.0
7670,,Others,2005,0.0
7671,,Total,2005,21294.0
7672,1.0,United States,2006,7552.0
7673,2.0,Soviet Union,2006,0.0
7674,3.0,Russia,2006,5117.0
7675,4.0,United Kingdom,2006,954.0
7676,5.0,France,2006,1502.0
7677,6.0,Germany,2006,2490.0
7678,7.0,China,2006,722.0
7679,8.0,Italy,2006,541.0
7680,9.0,Czechoslovakia,2006,0.0
7681,10.0,Netherlands,2006,1143.0
7682,11.0,Israel,2006,391.0
7683,12.0,Switzerland,2006,310.0
7684,13.0,Spain,2006,898.0
7685,14.0,Sweden,2006,387.0
7686,15.0,Canada,2006,216.0
7687,16.0,Ukraine,2006,524.0
7688,17.0,Poland,2006,282.0
7689,18.0,South Korea,2006,158.0
7690,19.0,Norway,2006,17.0
7691,20.0,Brazil,2006,44.0
7692,21.0,Australia,2006,26.0
7693,22.0,Belarus,2006,43.0
7694,23.0,Turkiye,2006,65.0
7695,24.0,South Africa,2006,199.0
7696,25.0,North Korea,2006,20.0
7697,26.0,Belgium,2006,59.0
7698,27.0,Czechia,2006,44.0
7699,28.0,Finland,2006,121.0
7700,29.0,Japan,2006,0.0
7701,30.0,Austria,2006,62.0
7702,31.0,Denmark,2006,5.0
7703,32.0,Yugoslavia,2006,0.0
7704,33.0,Libya,2006,18.0
7705,34.0,UAE,2006,17.0
7706,35.0,Jordan,2006,0.0
7707,36.0,Romania,2006,8.0
7708,37.0,Uzbekistan,2006,0.0
7709,38.0,Singapore,2006,0.0
7710,39.0,Egypt,2006,0.0
7711,40.0,unknown supplier(s),2006,9.0
7712,41.0,Bulgaria,2006,5.0
7713,42.0,Iran,2006,75.0
7714,43.0,Slovakia,2006,7.0
7715,44.0,East Germany (GDR),2006,0.0
7716,45.0,India,2006,33.0
7717,46.0,Portugal,2006,0.0
7718,47.0,Indonesia,2006,9.0
7719,48.0,Moldova,2006,3.0
7720,49.0,Syria,2006,3.0
7721,50.0,Ireland,2006,48.0
7722,51.0,Hungary,2006,0.0
7723,52.0,Serbia,2006,5.0
7724,53.0,Pakistan,2006,4.0
7725,54.0,Taiwan,2006,0.0
7726,55.0,Kazakhstan,2006,6.0
7727,56.0,Iraq,2006,0.0
7728,57.0,Greece,2006,23.0
7729,58.0,Kyrgyzstan,2006,18.0
7730,59.0,Georgia,2006,0.0
7731,60.0,Montenegro,2006,71.0
7732,61.0,New Zealand,2006,0.0
7733,62.0,Chile,2006,0.0
7734,63.0,Saudi Arabia,2006,18.0
7735,64.0,Kuwait,2006,0.0
7736,65.0,Argentina,2006,2.0
7737,66.0,Ethiopia,2006,0.0
7738,67.0,Thailand,2006,79.0
7739,68.0,Nicaragua,2006,0.0
7740,69.0,Lithuania,2006,0.0
7741,70.0,Venezuela,2006,7.0
7742,71.0,Qatar,2006,2.0
7743,72.0,Peru,2006,0.0
7744,73.0,Malaysia,2006,0.0
7745,74.0,South Yemen,2006,0.0
7746,75.0,Lebanon,2006,0.0
7747,76.0,Slovenia,2006,0.0
7748,77.0,Cuba,2006,0.0
7749,78.0,Viet Nam,2006,14.0
7750,79.0,Brunei,2006,0.0
7751,80.0,Morocco,2006,0.0
7752,81.0,Cyprus,2006,0.0
7753,82.0,North Macedonia,2006,0.0
7754,83.0,Colombia,2006,0.0
7755,84.0,Bosnia-Herzegovina,2006,0.0
7756,85.0,Ghana,2006,0.0
7757,86.0,DR Congo,2006,0.0
7758,87.0,Chad,2006,0.0
7759,88.0,Oman,2006,0.0
7760,89.0,Latvia,2006,0.0
7761,90.0,Aruba,2006,0.0
7762,91.0,Sudan,2006,0.0
7763,92.0,Malta,2006,0.0
7764,93.0,Estonia,2006,0.0
7765,94.0,Algeria,2006,0.0
7766,95.0,Kenya,2006,0.0
7767,96.0,Nigeria,2006,0.0
7768,97.0,Fiji,2006,0.0
7769,98.0,Croatia,2006,0.0
7770,99.0,Ecuador,2006,0.0
7771,100.0,Sri Lanka,2006,0.0
7772,101.0,Uruguay,2006,0.0
7773,102.0,Iceland,2006,0.0
7774,103.0,Zimbabwe,2006,0.0
7775,104.0,Mexico,2006,0.0
7776,105.0,Philippines,2006,0.0
7777,106.0,Angola,2006,0.0
7778,107.0,Armenia,2006,4.0
7779,108.0,Uganda,2006,0.0
7780,109.0,South Vietnam,2006,0.0
7781,110.0,Dominican Republic,2006,0.0
7782,111.0,North Yemen,2006,0.0
7783,112.0,Senegal,2006,0.0
7784,113.0,Costa Rica,2006,0.0
7785,114.0,Panama,2006,0.0
7786,115.0,Cote d'Ivoire,2006,0.0
7787,116.0,Eritrea,2006,0.0
7788,117.0,Guyana,2006,0.0
7789,118.0,Bahrain,2006,0.0
7790,119.0,Cambodia,2006,0.0
7791,120.0,Bangladesh,2006,0.0
7792,121.0,Zambia,2006,0.0
7793,122.0,Mozambique,2006,0.0
7794,123.0,FMLN (El Salvador)*,2006,0.0
7795,124.0,Gabon,2006,0.0
7796,125.0,Malawi,2006,0.0
7797,126.0,Libya HoR*,2006,0.0
7798,127.0,Guatemala,2006,0.0
7799,128.0,Mujahedin (Afghanistan)*,2006,0.0
7800,129.0,Seychelles,2006,0.0
7801,130.0,Luxembourg,2006,0.0
7802,131.0,European Union**,2006,0.0
7803,132.0,Niger,2006,0.0
7804,133.0,Albania,2006,0.0
7805,134.0,Bahamas,2006,0.0
7806,135.0,United Nations**,2006,0.0
7807,,Others,2006,0.0
7808,,Total,2006,24377.0
7809,1.0,United States,2007,7972.0
7810,2.0,Soviet Union,2007,0.0
7811,3.0,Russia,2007,5495.0
7812,4.0,United Kingdom,2007,920.0
7813,5.0,France,2007,2168.0
7814,6.0,Germany,2007,3302.0
7815,7.0,China,2007,510.0
7816,8.0,Italy,2007,722.0
7817,9.0,Czechoslovakia,2007,0.0
7818,10.0,Netherlands,2007,1219.0
7819,11.0,Israel,2007,558.0
7820,12.0,Switzerland,2007,308.0
7821,13.0,Spain,2007,628.0
7822,14.0,Sweden,2007,331.0
7823,15.0,Canada,2007,314.0
7824,16.0,Ukraine,2007,635.0
7825,17.0,Poland,2007,163.0
7826,18.0,South Korea,2007,278.0
7827,19.0,Norway,2007,58.0
7828,20.0,Brazil,2007,53.0
7829,21.0,Australia,2007,52.0
7830,22.0,Belarus,2007,6.0
7831,23.0,Turkiye,2007,83.0
7832,24.0,South Africa,2007,137.0
7833,25.0,North Korea,2007,20.0
7834,26.0,Belgium,2007,32.0
7835,27.0,Czechia,2007,32.0
7836,28.0,Finland,2007,60.0
7837,29.0,Japan,2007,40.0
7838,30.0,Austria,2007,99.0
7839,31.0,Denmark,2007,6.0
7840,32.0,Yugoslavia,2007,0.0
7841,33.0,Libya,2007,9.0
7842,34.0,UAE,2007,3.0
7843,35.0,Jordan,2007,13.0
7844,36.0,Romania,2007,32.0
7845,37.0,Uzbekistan,2007,0.0
7846,38.0,Singapore,2007,0.0
7847,39.0,Egypt,2007,0.0
7848,40.0,unknown supplier(s),2007,0.0
7849,41.0,Bulgaria,2007,9.0
7850,42.0,Iran,2007,0.0
7851,43.0,Slovakia,2007,22.0
7852,44.0,East Germany (GDR),2007,0.0
7853,45.0,India,2007,23.0
7854,46.0,Portugal,2007,0.0
7855,47.0,Indonesia,2007,0.0
7856,48.0,Moldova,2007,19.0
7857,49.0,Syria,2007,0.0
7858,50.0,Ireland,2007,47.0
7859,51.0,Hungary,2007,9.0
7860,52.0,Serbia,2007,5.0
7861,53.0,Pakistan,2007,0.0
7862,54.0,Taiwan,2007,0.0
7863,55.0,Kazakhstan,2007,0.0
7864,56.0,Iraq,2007,0.0
7865,57.0,Greece,2007,0.0
7866,58.0,Kyrgyzstan,2007,18.0
7867,59.0,Georgia,2007,0.0
7868,60.0,Montenegro,2007,109.0
7869,61.0,New Zealand,2007,0.0
7870,62.0,Chile,2007,0.0
7871,63.0,Saudi Arabia,2007,0.0
7872,64.0,Kuwait,2007,0.0
7873,65.0,Argentina,2007,0.0
7874,66.0,Ethiopia,2007,0.0
7875,67.0,Thailand,2007,0.0
7876,68.0,Nicaragua,2007,0.0
7877,69.0,Lithuania,2007,0.0
7878,70.0,Venezuela,2007,0.0
7879,71.0,Qatar,2007,0.0
7880,72.0,Peru,2007,0.0
7881,73.0,Malaysia,2007,0.0
7882,74.0,South Yemen,2007,0.0
7883,75.0,Lebanon,2007,0.0
7884,76.0,Slovenia,2007,0.0
7885,77.0,Cuba,2007,0.0
7886,78.0,Viet Nam,2007,0.0
7887,79.0,Brunei,2007,0.0
7888,80.0,Morocco,2007,0.0
7889,81.0,Cyprus,2007,0.0
7890,82.0,North Macedonia,2007,0.0
7891,83.0,Colombia,2007,0.0
7892,84.0,Bosnia-Herzegovina,2007,0.0
7893,85.0,Ghana,2007,0.0
7894,86.0,DR Congo,2007,0.0
7895,87.0,Chad,2007,0.0
7896,88.0,Oman,2007,0.0
7897,89.0,Latvia,2007,0.0
7898,90.0,Aruba,2007,0.0
7899,91.0,Sudan,2007,0.0
7900,92.0,Malta,2007,0.0
7901,93.0,Estonia,2007,0.0
7902,94.0,Algeria,2007,0.0
7903,95.0,Kenya,2007,0.0
7904,96.0,Nigeria,2007,0.0
7905,97.0,Fiji,2007,0.0
7906,98.0,Croatia,2007,0.0
7907,99.0,Ecuador,2007,0.0
7908,100.0,Sri Lanka,2007,0.0
7909,101.0,Uruguay,2007,0.0
7910,102.0,Iceland,2007,0.0
7911,103.0,Zimbabwe,2007,0.0
7912,104.0,Mexico,2007,0.0
7913,105.0,Philippines,2007,4.0
7914,106.0,Angola,2007,0.0
7915,107.0,Armenia,2007,0.0
7916,108.0,Uganda,2007,0.0
7917,109.0,South Vietnam,2007,0.0
7918,110.0,Dominican Republic,2007,0.0
7919,111.0,North Yemen,2007,0.0
7920,112.0,Senegal,2007,0.0
7921,113.0,Costa Rica,2007,0.0
7922,114.0,Panama,2007,0.0
7923,115.0,Cote d'Ivoire,2007,0.0
7924,116.0,Eritrea,2007,0.0
7925,117.0,Guyana,2007,0.0
7926,118.0,Bahrain,2007,0.0
7927,119.0,Cambodia,2007,0.0
7928,120.0,Bangladesh,2007,0.0
7929,121.0,Zambia,2007,0.0
7930,122.0,Mozambique,2007,0.0
7931,123.0,FMLN (El Salvador)*,2007,0.0
7932,124.0,Gabon,2007,0.0
7933,125.0,Malawi,2007,0.0
7934,126.0,Libya HoR*,2007,0.0
7935,127.0,Guatemala,2007,0.0
7936,128.0,Mujahedin (Afghanistan)*,2007,0.0
7937,129.0,Seychelles,2007,0.0
7938,130.0,Luxembourg,2007,0.0
7939,131.0,European Union**,2007,0.0
7940,132.0,Niger,2007,0.0
7941,133.0,Albania,2007,0.0
7942,134.0,Bahamas,2007,0.0
7943,135.0,United Nations**,2007,0.0
7944,,Others,2007,0.0
7945,,Total,2007,26522.0
7946,1.0,United States,2008,7144.0
7947,2.0,Soviet Union,2008,0.0
7948,3.0,Russia,2008,5953.0
7949,4.0,United Kingdom,2008,927.0
7950,5.0,France,2008,1884.0
7951,6.0,Germany,2008,2392.0
7952,7.0,China,2008,607.0
7953,8.0,Italy,2008,434.0
7954,9.0,Czechoslovakia,2008,0.0
7955,10.0,Netherlands,2008,452.0
7956,11.0,Israel,2008,375.0
7957,12.0,Switzerland,2008,471.0
7958,13.0,Spain,2008,626.0
7959,14.0,Sweden,2008,454.0
7960,15.0,Canada,2008,219.0
7961,16.0,Ukraine,2008,399.0
7962,17.0,Poland,2008,73.0
7963,18.0,South Korea,2008,110.0
7964,19.0,Norway,2008,108.0
7965,20.0,Brazil,2008,92.0
7966,21.0,Australia,2008,56.0
7967,22.0,Belarus,2008,224.0
7968,23.0,Turkiye,2008,118.0
7969,24.0,South Africa,2008,141.0
7970,25.0,North Korea,2008,20.0
7971,26.0,Belgium,2008,223.0
7972,27.0,Czechia,2008,33.0
7973,28.0,Finland,2008,97.0
7974,29.0,Japan,2008,0.0
7975,30.0,Austria,2008,15.0
7976,31.0,Denmark,2008,8.0
7977,32.0,Yugoslavia,2008,0.0
7978,33.0,Libya,2008,17.0
7979,34.0,UAE,2008,0.0
7980,35.0,Jordan,2008,13.0
7981,36.0,Romania,2008,0.0
7982,37.0,Uzbekistan,2008,0.0
7983,38.0,Singapore,2008,0.0
7984,39.0,Egypt,2008,0.0
7985,40.0,unknown supplier(s),2008,35.0
7986,41.0,Bulgaria,2008,4.0
7987,42.0,Iran,2008,43.0
7988,43.0,Slovakia,2008,8.0
7989,44.0,East Germany (GDR),2008,0.0
7990,45.0,India,2008,15.0
7991,46.0,Portugal,2008,99.0
7992,47.0,Indonesia,2008,1.0
7993,48.0,Moldova,2008,29.0
7994,49.0,Syria,2008,0.0
7995,50.0,Ireland,2008,41.0
7996,51.0,Hungary,2008,0.0
7997,52.0,Serbia,2008,45.0
7998,53.0,Pakistan,2008,1.0
7999,54.0,Taiwan,2008,0.0
8000,55.0,Kazakhstan,2008,0.0
8001,56.0,Iraq,2008,0.0
8002,57.0,Greece,2008,0.0
8003,58.0,Kyrgyzstan,2008,14.0
8004,59.0,Georgia,2008,0.0
8005,60.0,Montenegro,2008,0.0
8006,61.0,New Zealand,2008,0.0
8007,62.0,Chile,2008,100.0
8008,63.0,Saudi Arabia,2008,0.0
8009,64.0,Kuwait,2008,0.0
8010,65.0,Argentina,2008,0.0
8011,66.0,Ethiopia,2008,0.0
8012,67.0,Thailand,2008,0.0
8013,68.0,Nicaragua,2008,0.0
8014,69.0,Lithuania,2008,0.0
8015,70.0,Venezuela,2008,3.0
8016,71.0,Qatar,2008,0.0
8017,72.0,Peru,2008,0.0
8018,73.0,Malaysia,2008,0.0
8019,74.0,South Yemen,2008,0.0
8020,75.0,Lebanon,2008,0.0
8021,76.0,Slovenia,2008,0.0
8022,77.0,Cuba,2008,0.0
8023,78.0,Viet Nam,2008,0.0
8024,79.0,Brunei,2008,0.0
8025,80.0,Morocco,2008,0.0
8026,81.0,Cyprus,2008,0.0
8027,82.0,North Macedonia,2008,0.0
8028,83.0,Colombia,2008,0.0
8029,84.0,Bosnia-Herzegovina,2008,0.0
8030,85.0,Ghana,2008,0.0
8031,86.0,DR Congo,2008,0.0
8032,87.0,Chad,2008,0.0
8033,88.0,Oman,2008,0.0
8034,89.0,Latvia,2008,0.0
8035,90.0,Aruba,2008,0.0
8036,91.0,Sudan,2008,0.0
8037,92.0,Malta,2008,0.0
8038,93.0,Estonia,2008,0.0
8039,94.0,Algeria,2008,0.0
8040,95.0,Kenya,2008,0.0
8041,96.0,Nigeria,2008,0.0
8042,97.0,Fiji,2008,0.0
8043,98.0,Croatia,2008,0.0
8044,99.0,Ecuador,2008,0.0
8045,100.0,Sri Lanka,2008,0.0
8046,101.0,Uruguay,2008,0.0
8047,102.0,Iceland,2008,0.0
8048,103.0,Zimbabwe,2008,0.0
8049,104.0,Mexico,2008,0.0
8050,105.0,Philippines,2008,0.0
8051,106.0,Angola,2008,0.0
8052,107.0,Armenia,2008,0.0
8053,108.0,Uganda,2008,0.0
8054,109.0,South Vietnam,2008,0.0
8055,110.0,Dominican Republic,2008,0.0
8056,111.0,North Yemen,2008,0.0
8057,112.0,Senegal,2008,0.0
8058,113.0,Costa Rica,2008,0.0
8059,114.0,Panama,2008,0.0
8060,115.0,Cote d'Ivoire,2008,0.0
8061,116.0,Eritrea,2008,0.0
8062,117.0,Guyana,2008,0.0
8063,118.0,Bahrain,2008,0.0
8064,119.0,Cambodia,2008,0.0
8065,120.0,Bangladesh,2008,0.0
8066,121.0,Zambia,2008,0.0
8067,122.0,Mozambique,2008,0.0
8068,123.0,FMLN (El Salvador)*,2008,0.0
8069,124.0,Gabon,2008,0.0
8070,125.0,Malawi,2008,0.0
8071,126.0,Libya HoR*,2008,0.0
8072,127.0,Guatemala,2008,0.0
8073,128.0,Mujahedin (Afghanistan)*,2008,0.0
8074,129.0,Seychelles,2008,0.0
8075,130.0,Luxembourg,2008,0.0
8076,131.0,European Union**,2008,0.0
8077,132.0,Niger,2008,0.0
8078,133.0,Albania,2008,0.0
8079,134.0,Bahamas,2008,0.0
8080,135.0,United Nations**,2008,0.0
8081,,Others,2008,0.0
8082,,Total,2008,24123.0
8083,1.0,United States,2009,7202.0
8084,2.0,Soviet Union,2009,0.0
8085,3.0,Russia,2009,5071.0
8086,4.0,United Kingdom,2009,1073.0
8087,5.0,France,2009,1863.0
8088,6.0,Germany,2009,2212.0
8089,7.0,China,2009,1133.0
8090,8.0,Italy,2009,508.0
8091,9.0,Czechoslovakia,2009,0.0
8092,10.0,Netherlands,2009,500.0
8093,11.0,Israel,2009,746.0
8094,12.0,Switzerland,2009,238.0
8095,13.0,Spain,2009,984.0
8096,14.0,Sweden,2009,409.0
8097,15.0,Canada,2009,165.0
8098,16.0,Ukraine,2009,442.0
8099,17.0,Poland,2009,75.0
8100,18.0,South Korea,2009,224.0
8101,19.0,Norway,2009,151.0
8102,20.0,Brazil,2009,43.0
8103,21.0,Australia,2009,84.0
8104,22.0,Belarus,2009,41.0
8105,23.0,Turkiye,2009,64.0
8106,24.0,South Africa,2009,107.0
8107,25.0,North Korea,2009,26.0
8108,26.0,Belgium,2009,243.0
8109,27.0,Czechia,2009,23.0
8110,28.0,Finland,2009,63.0
8111,29.0,Japan,2009,0.0
8112,30.0,Austria,2009,44.0
8113,31.0,Denmark,2009,10.0
8114,32.0,Yugoslavia,2009,0.0
8115,33.0,Libya,2009,32.0
8116,34.0,UAE,2009,34.0
8117,35.0,Jordan,2009,28.0
8118,36.0,Romania,2009,2.0
8119,37.0,Uzbekistan,2009,209.0
8120,38.0,Singapore,2009,32.0
8121,39.0,Egypt,2009,0.0
8122,40.0,unknown supplier(s),2009,9.0
8123,41.0,Bulgaria,2009,16.0
8124,42.0,Iran,2009,45.0
8125,43.0,Slovakia,2009,0.0
8126,44.0,East Germany (GDR),2009,0.0
8127,45.0,India,2009,27.0
8128,46.0,Portugal,2009,46.0
8129,47.0,Indonesia,2009,0.0
8130,48.0,Moldova,2009,20.0
8131,49.0,Syria,2009,20.0
8132,50.0,Ireland,2009,41.0
8133,51.0,Hungary,2009,0.0
8134,52.0,Serbia,2009,0.0
8135,53.0,Pakistan,2009,0.0
8136,54.0,Taiwan,2009,16.0
8137,55.0,Kazakhstan,2009,0.0
8138,56.0,Iraq,2009,0.0
8139,57.0,Greece,2009,0.0
8140,58.0,Kyrgyzstan,2009,0.0
8141,59.0,Georgia,2009,0.0
8142,60.0,Montenegro,2009,0.0
8143,61.0,New Zealand,2009,0.0
8144,62.0,Chile,2009,0.0
8145,63.0,Saudi Arabia,2009,0.0
8146,64.0,Kuwait,2009,0.0
8147,65.0,Argentina,2009,0.0
8148,66.0,Ethiopia,2009,0.0
8149,67.0,Thailand,2009,0.0
8150,68.0,Nicaragua,2009,0.0
8151,69.0,Lithuania,2009,0.0
8152,70.0,Venezuela,2009,40.0
8153,71.0,Qatar,2009,0.0
8154,72.0,Peru,2009,0.0
8155,73.0,Malaysia,2009,0.0
8156,74.0,South Yemen,2009,0.0
8157,75.0,Lebanon,2009,0.0
8158,76.0,Slovenia,2009,0.0
8159,77.0,Cuba,2009,0.0
8160,78.0,Viet Nam,2009,0.0
8161,79.0,Brunei,2009,0.0
8162,80.0,Morocco,2009,0.0
8163,81.0,Cyprus,2009,0.0
8164,82.0,North Macedonia,2009,0.0
8165,83.0,Colombia,2009,0.0
8166,84.0,Bosnia-Herzegovina,2009,0.0
8167,85.0,Ghana,2009,0.0
8168,86.0,DR Congo,2009,0.0
8169,87.0,Chad,2009,0.0
8170,88.0,Oman,2009,0.0
8171,89.0,Latvia,2009,0.0
8172,90.0,Aruba,2009,0.0
8173,91.0,Sudan,2009,0.0
8174,92.0,Malta,2009,0.0
8175,93.0,Estonia,2009,0.0
8176,94.0,Algeria,2009,0.0
8177,95.0,Kenya,2009,0.0
8178,96.0,Nigeria,2009,0.0
8179,97.0,Fiji,2009,0.0
8180,98.0,Croatia,2009,0.0
8181,99.0,Ecuador,2009,0.0
8182,100.0,Sri Lanka,2009,0.0
8183,101.0,Uruguay,2009,0.0
8184,102.0,Iceland,2009,0.0
8185,103.0,Zimbabwe,2009,0.0
8186,104.0,Mexico,2009,0.0
8187,105.0,Philippines,2009,0.0
8188,106.0,Angola,2009,0.0
8189,107.0,Armenia,2009,0.0
8190,108.0,Uganda,2009,0.0
8191,109.0,South Vietnam,2009,0.0
8192,110.0,Dominican Republic,2009,0.0
8193,111.0,North Yemen,2009,0.0
8194,112.0,Senegal,2009,0.0
8195,113.0,Costa Rica,2009,3.0
8196,114.0,Panama,2009,0.0
8197,115.0,Cote d'Ivoire,2009,0.0
8198,116.0,Eritrea,2009,0.0
8199,117.0,Guyana,2009,0.0
8200,118.0,Bahrain,2009,0.0
8201,119.0,Cambodia,2009,0.0
8202,120.0,Bangladesh,2009,0.0
8203,121.0,Zambia,2009,0.0
8204,122.0,Mozambique,2009,0.0
8205,123.0,FMLN (El Salvador)*,2009,0.0
8206,124.0,Gabon,2009,0.0
8207,125.0,Malawi,2009,0.0
8208,126.0,Libya HoR*,2009,0.0
8209,127.0,Guatemala,2009,0.0
8210,128.0,Mujahedin (Afghanistan)*,2009,0.0
8211,129.0,Seychelles,2009,0.0
8212,130.0,Luxembourg,2009,0.0
8213,131.0,European Union**,2009,0.0
8214,132.0,Niger,2009,0.0
8215,133.0,Albania,2009,0.0
8216,134.0,Bahamas,2009,0.0
8217,135.0,United Nations**,2009,0.0
8218,,Others,2009,0.0
8219,,Total,2009,24365.0
8220,1.0,United States,2010,8336.0
8221,2.0,Soviet Union,2010,0.0
